trade_date,Binance_Coin,Bitcoin,Bitcoin_Cash,Bitcoin_SV,Cardano,Chainlink,Crypto_com_Coin,EOS,Ethereum,Huobi_Token,Litecoin,Monero,NEO,Stellar,Tether,Tezos,TRON,UNUS_SED_LEO,USD_Coin,XRP
2020-03-31,29961084,5095624,13298702,12057051,2643625459,108382919,159667887,1053083384,83044364,34705549,85647297,2726299,72886060,8084507705,38776811994,49019757,65411150514,9740944,753505742,12123772402
2020-04-01,26241942,6185531,14415004,12044043,3005980621,127035678,85851441,1121503417,92538180,41091017,83985755,2461349,68427433,7409269060,47949493852,57529263,69871977759,8971417,876377542,11735869237
2020-04-02,30886697,7113317,18504820,15450169,3405133595,128538665,87975496,1402453951,110371402,54375392,100591888,2548528,76710009,9964230787,57261198792,86859776,72412938004,10068407,1122199976,13293203177
2020-04-03,30743325,5762767,15852848,13935440,2794004760,98449220,286038695,1194610654,92810104,43595849,86817708,2867931,65315189,9205326520,46738928486,70656064,66514231993,8763268,802191043,11766704985
2020-04-04,30646897,4879962,13256539,10128065,2751450216,83733095,136125799,1045024212,83162147,40769091,79700336,2951220,65554772,7930609000,39644126975,53426689,67607702297,8719397,733529363,9932619708
2020-04-05,28962201,4321128,12745875,9620380,2010469647,70141619,102307994,1047537208,78131340,40547238,75824118,2526581,58989071,7741343938,35625789596,40521652,73693547173,7591958,718937342,9198541095
2020-04-06,34141907,6669588,18397265,15451245,3464660672,135945996,119613807,1686324570,138388708,55351626,100822212,2832326,77577069,11377899056,61127311802,86294186,76994093751,10490993,872193739,13495606286
2020-04-07,30431225,6124433,16306523,13939733,3313792433,220998248,152748614,1534303699,129603555,51836317,98613692,2552170,61987918,10961606978,59285323539,133368338,69672851879,11773520,899023286,13550870410
2020-04-08,29252652,5177385,21185345,20066289,2824110537,177024743,125743313,1378952532,101042878,42017851,84209960,1894289,50471871,7161209184,50532286661,90805201,80046672750,9787527,778574339,10642467450
2020-04-09,29536610,4757405,14550740,15233224,2383012384,227483273,141359955,1042360062,86776510,32275586,78274420,1677645,48281154,8168832774,44322119195,87770353,72148211823,9308770,769107098,9413712301
2020-04-10,27384160,6158122,17161018,16516257,2765410427,228876556,129704759,1387367729,109233610,57135927,90444763,2019245,45828164,9245701584,56393183976,101947425,84522740729,9181330,848393453,10916087426
2020-04-11,26457059,4549809,14512262,11048437,2272772942,200983622,134348700,1053559054,85621005,37751506,79794497,1842676,44363345,8763517151,40098732116,91584387,84312841451,7282554,667083148,9839414109
2020-04-12,29435978,5171241,14117429,13863864,2196280226,211463996,134685291,1070567969,94712684,54404723,85870900,2217627,47846885,8320072895,44675174641,84644788,83374993343,9107460,807986931,11041081217
2020-04-13,31252039,5590467,16417715,15294609,2510747807,194264460,117028640,1358554364,103744453,63617546,95595688,2353457,51112614,10856413766,49878912349,74546752,97923428258,8643023,721665029,11927463520
2020-04-14,33725891,4984184,15647893,10824988,2258844025,150385999,108839788,1043311051,93813920,63753003,90294103,2196914,51963992,10506762993,42314352228,54108042,98868583807,10429466,725528001,10130553423
2020-04-15,28263483,4788938,13318997,9186699,2104914509,133641602,103844166,1093183226,91168926,64889951,91690464,2384725,54247275,9909464364,40395739562,72112656,99608321942,10668843,836046324,10713090225
2020-04-16,31615719,6800429,19925368,14374638,3057569163,181647392,122560123,1710602754,140792559,82391406,121183869,2380981,68054879,13148885674,63228085383,101968753,117404208968,10941541,1055413841,14057265484
2020-04-17,25219361,4575173,13518654,9678557,2301649237,124054227,191201505,1166366808,97234929,45094070,95894793,1941709,52885018,9744896237,42797930302,90111228,99432041619,12422561,785188216,9927841138
2020-04-18,29678979,4521046,13869862,9894074,2527724067,142460287,91334795,1181135203,112454740,71161994,103510006,1995537,58287396,10739521829,45008996706,102216552,103053240663,11270316,846459649,9961623792
2020-04-19,24623111,4334607,13222048,11069008,2418810430,134183233,75703697,1385172847,103907730,49521792,104916292,1871789,59003170,10494830709,44193350037,91034704,98262711261,12075751,889657372,9875301936
2020-04-20,25544050,5365091,15166505,10987380,2694591316,144141239,101305486,1637886095,120181297,66683462,102880648,2022390,61983734,14961880693,54187858825,115876108,106972282125,12560785,642404316,12635128503
2020-04-21,25766847,4736096,14437780,11038857,2507325087,111278068,293521749,1129033806,95402087,63989717,96604173,1846887,49826578,9788996315,42469603143,95805866,102410681831,11057323,512937610,10400409148
2020-04-22,25619424,4750717,14370759,10175010,2214211454,117253865,152194959,1024602229,101281400,68322411,97179105,1804455,55170668,10584438595,45245486512,89624244,99965793522,10906998,416817326,9582663517
2020-04-23,28198601,5980751,16743422,11407006,4210982686,123723300,144226388,1264303278,115745396,102746349,112165005,1859600,70062807,17055740006,56762151073,114508498,103314489107,11077903,471056938,11963260495
2020-04-24,23432207,4624178,13530362,9584758,4273733367,94813177,106025948,1121553871,89713603,60668334,109096313,1942856,72087560,10883727505,45041057432,133602227,111587642041,10883138,435137143,9620929721
2020-04-25,22415418,4357105,13464449,10329506,2411597347,85885815,83542871,1201559189,94921352,50092716,106565141,1683737,73612378,8509430776,44584136191,105765489,105899649606,10896410,377682838,8481659718
2020-04-26,24476992,4337123,14808470,9642342,3411850601,99272045,81526233,1206541955,93347760,62520653,104874119,1558110,71958049,8838841328,46243541830,95901369,98778407004,10240299,420095842,8637941305
2020-04-27,23741680,4673479,16169741,10240686,3654618382,113723571,325945712,1446120702,94642848,63836124,100083443,1583076,66260395,10962002603,50062655667,108176751,99400505450,10747801,426141937,9081929110
2020-04-28,21948921,4254141,13361951,9377541,3082950979,91963052,151234988,1236955324,92091333,31653521,97277420,1761674,72169148,12036871088,45670520933,99807452,102607802397,10932347,358936206,12168138054
2020-04-29,27301218,7249601,19203570,12745295,3893389948,126421045,160410287,2081752398,127097661,60591028,119188929,2271354,91969544,13153911354,78487431530,130476675,110041351732,12279158,614648627,13736220064
2020-04-30,28853763,7670814,21542248,16649051,4872256678,123049204,175210439,1992205739,132318307,78262674,119396753,2274109,96865276,12276765757,89046369515,131457340,106807743202,11486140,585800704,14290384113
2020-05-01,26217927,5029685,13816573,10610778,3421517103,103246290,145249404,1204190516,98697647,32200714,96967853,1678463,84562275,10845014767,55660165612,112045124,103972412755,10845510,483918719,10679761269
2020-05-02,22422043,4496001,11798484,9351297,2505781254,82329443,112128831,1127617141,85023285,26521779,91594404,1410925,73846492,9701271134,49749061276,84196930,93022496467,11480309,527930176,9796244507
2020-05-03,21959612,5266868,14888721,10876473,2799411485,88192798,132424375,1465763303,96040138,32660731,95517323,1465498,80400856,10164701002,58963072938,81456433,96404304615,10374456,538722027,9845531191
2020-05-04,22819103,5134025,14984172,11693217,3494034242,107024861,134351555,1490169270,107861830,35253303,93759858,1728380,82734266,9548550271,60015067300,104295722,107877474619,14097473,547061848,11233229494
2020-05-05,21104520,4816827,13613113,11101924,2586632829,82424171,200320992,1199636435,91602107,28031828,88852648,1581876,79510936,7837410383,53508893082,76701306,111604525816,24648583,569204814,9664685439
2020-05-06,21722315,5404153,13521000,10812780,2650335314,90195970,124174007,1243379240,99036311,30088133,98692074,1854290,84090457,8832066639,58734027925,67574207,98711638891,26877937,568197459,10004459241
2020-05-07,24649649,6359189,14723469,11376432,2844759410,112340628,200507701,1598533346,113340913,,108946669,2253557,90471473,9433127136,71836143381,79811567,106300597792,25629952,566644249,11898373587
2020-05-08,22314260,5231914,15474749,11615105,3339123597,104190368,115600278,1391623584,96149075,30945788,100424477,1981968,98290610,8468638082,63400633378,57985000,104736560637,18748812,573933002,11213969167
2020-05-09,21370497,4791599,17861226,12198636,2722866829,151850077,110545132,1306465700,89265162,35727026,99644801,1552924,96247798,8489175021,57870685210,63248026,99923740122,13623624,527392293,11649352628
2020-05-10,27057495,6901814,20381811,13049969,4573565791,157559891,96300901,2144816817,125994879,68668995,129028615,2005699,106988819,12040254432,79545041693,76512635,114917522653,13505977,628815173,14780220956
2020-05-11,26622336,6581300,18179514,13344673,4308143112,126531961,145401661,1646518244,107097817,59127009,121844804,2132762,95683748,10650023491,68720220507,81834816,121782201943,12432666,561238435,12597947823
2020-05-12,25584177,4842243,14182847,10634570,3468603741,98480900,97445361,1144681396,84748821,34675262,112992162,1590140,63641512,10810384377,49790813501,59355468,115067010951,20579983,419477099,10500400770
2020-05-13,22554449,5041160,12517086,9017700,2912011227,85852792,108709771,1095755938,87797489,27913941,107118456,1976215,56269190,9563516510,53063776325,46060306,107172697449,18245033,442974311,9757088528
2020-05-14,23891191,5938515,16142807,10133031,2822724097,99482469,122188197,1483128775,100216466,43471442,115378039,2041624,62547226,9611966791,64581636747,53234784,108560351351,20717764,590373006,10647967816
2020-05-15,21232601,5052881,13106602,9463174,2814802206,87548253,147744327,1457839864,83309542,36661735,100032607,1356187,59843703,8637525423,53178677573,45418958,100857550497,20383771,734621963,10179715362
2020-05-16,21378201,3866812,11911919,8010479,2444173480,80418270,144988049,1266045649,77613332,32144690,90170990,1255363,50267787,6396902624,42259786355,46582458,100030679675,15824180,590668384,8998027909
2020-05-17,20375475,4208817,12329053,7516639,2257824982,86151775,122875849,1075133345,75865032,34457349,89835589,1191800,52960749,7739188179,45525203695,46498642,100598604352,24638514,624040485,8732222818
2020-05-18,20492488,4312674,13281177,10387462,3463697315,100311943,133777418,1290911028,82579938,30492815,100698465,1741311,52084082,8538565825,50496315260,49553881,99757747101,27860828,556502433,9686945715
2020-05-19,20815572,4035267,11518733,8633529,3370906839,87580885,127621093,1034198432,67041417,24267085,79760880,1365299,45037819,6131848026,47049083705,45373012,98858298367,12624594,646741542,9644827607
2020-05-20,17954281,3796614,11508554,8018662,3588130264,125526374,121614089,1084073335,60111796,27339701,77012963,1191851,39779512,7561263661,44559409840,46945444,101536579818,10896972,656513481,9531954744
2020-05-21,17182261,4227542,13182155,9209835,4185254021,120174304,329082616,988440521,64921807,32056167,72344230,1205274,40115819,7326253045,47364955388,40721567,101546090166,11191314,639946547,8831137150
2020-05-22,18804474,3264369,11624007,6818710,4151934677,98811612,397914087,931872419,59165174,28203564,66895329,1259392,48787267,7022097845,37971264880,43776734,105051391104,10759990,479674913,9358366885
2020-05-23,16916740,3015231,10237538,5513106,2362056426,87269519,366649469,770207930,51293593,21377961,58407088,1123769,34181407,5896261344,33558214278,32054476,101054158291,9689454,418061541,7313723331
2020-05-24,15356540,3613269,11207382,6407007,2011155229,86822602,360429803,882344193,57574561,29128287,61427204,1067901,31491973,5896318552,38750476810,34794792,100693945858,10253046,420645623,7343085093
2020-05-25,18180479,3535924,10563622,6062564,3448872295,82890383,370075647,754197356,51092958,26822817,63262529,1121377,37287982,6880820309,35985513624,33151847,100973289730,11812949,427366175,8512081770
2020-05-26,16239668,3334936,11378891,6548781,3019930213,76506381,311827071,686198163,49898047,21689413,57987156,1086321,38849948,5662654577,32890869434,30600379,95969548451,11578920,386844384,8104695488
2020-05-27,17723993,3634593,13490891,8328105,3409559905,78891095,406281098,730449453,51762756,22841435,63914903,1309612,36403692,6665798731,35227376559,29373748,94156619948,11649459,447764091,7835567167
2020-05-28,18314856,3674293,13937763,7637174,6148006865,80390014,410550971,719454716,56974432,25504615,61905801,1380033,37474474,6710645589,38116870951,31019393,95668343927,11155952,477857413,8109657093
2020-05-29,17736715,3469219,13937792,8088242,6092387126,81977778,359428331,765337259,55687899,28075105,58879270,1374412,36136669,6439562238,36706734857,34413876,90687342048,10321234,445543681,7406357475
2020-05-30,19033414,3419413,16292573,10742995,8352559548,87498995,414976899,823353800,64908960,34155864,61889096,1395718,45809913,7273835994,40377918880,41339841,105129551860,11938022,478039732,8320725040
2020-05-31,17631597,2898868,13809237,8321932,11221276875,91318703,373861912,796082387,51697145,27838328,56646874,1419363,50621382,8893668803,35043589841,35366157,107467616147,11577603,437098476,8491952386
2020-06-01,19653503,3586541,14003884,8611555,8767756417,115477159,339585938,868629823,58379095,33181116,64781318,1662203,67009706,8491631476,39658621950,42486987,103920389507,11749152,511987831,8243415992
2020-06-02,16268336,3973916,18055097,10396216,7376495352,102110816,360730960,1068031584,56926158,47337452,65092079,1556117,58829893,10310504619,45642412882,53965601,100155301795,12029576,517885832,8958933995
2020-06-03,16016014,2606774,12331220,7421269,6814241667,78258039,328547965,664093315,40971171,28004698,57825662,1188881,43175122,7728395217,30595026161,36749051,96895285998,9293979,370599479,6573520411
2020-06-04,14325997,2664473,10518224,7314594,6803599367,71393950,465367180,671180847,41629988,28722420,56901938,1151385,39934546,8830031155,31617065491,35150962,93587976025,9819043,292625260,6697404818
2020-06-05,15025106,2415434,8900330,6854071,4101275473,67821366,620196123,811513226,38274329,62541622,53888856,941307,37445127,7942053582,29614424319,27824036,89200792839,9816643,267403161,6181910261
2020-06-06,14045459,2115865,7016322,6097493,2692220589,62109322,520193491,661273206,33591530,30726632,46067226,853838,35380502,6266596659,23557032093,20957549,89448423624,9784147,249878020,5149918779
2020-06-07,13122118,2577227,7997302,7059275,3673163887,64980013,503950938,681417893,39190651,54600455,51075351,1036469,36355742,6263079801,29428489635,26438622,102156226089,10711972,279183697,5617265335
2020-06-08,11588588,2200304,7503855,5988135,2459349957,64439379,446265751,629941789,32867190,25125060,50628024,963309,30160123,4968040023,23773499797,22923408,92511193713,10813115,258331703,5121111247
2020-06-10,12575040,2617566,6836807,7239930,3843532387,66367624,508177311,584695421,35617176,25687287,46092591,994672,35630191,5835148115,26529161098,28020860,81718611106,11138242,286737409,5441902790
2020-06-11,12710159,3152079,9550844,7533189,4050114619,84027567,510215054,920534838,51577947,50084661,56641010,1080942,32449794,7866283278,39277703093,43800062,88530323098,11586101,361515564,6888678900
2020-06-12,13395041,2405044,6582300,6419127,3150381270,81355237,456392218,699252266,37805388,28026675,51178369,982156,36908266,6407724608,28748565604,39854584,88706353645,11748798,269662003,6024898764
2020-06-13,13005289,1853156,5169729,4836263,2035923724,65603641,398705459,537966382,29981633,19170737,38697411,823710,33141741,5280731566,21716523327,28899535,82178486024,12100945,244922456,5427859770
2020-06-14,11827289,2013749,5389005,4947621,1831167535,64251627,415160207,535846694,31454844,20073737,39977645,826862,31353990,5349249441,21101000066,29873517,80875691160,10672821,261665467,5320698279
2020-06-15,12464520,2834741,7307055,6610070,4258661695,93305100,405569680,757192350,45410309,36394141,47521703,1163229,39864239,6677737644,32953927002,43144374,83228471857,12281096,329241566,6838384303
2020-06-16,12043426,2271405,6064623,5906902,2750015547,75243710,427121899,543648086,34308810,25072766,41951363,1012144,33229201,5935464192,25217650481,32180039,74661819523,11096549,305768693,6030053905
2020-06-17,11616299,2121928,5955513,5088290,3626747142,77874729,389282074,593625077,32950654,23008049,45430541,1106578,34981522,6436147003,24323246034,34724672,74980865826,11435710,296663411,6878030493
2020-06-18,10819319,1881218,5435026,5011226,2952834977,71921032,392977965,460639015,28868492,22459153,35996513,1054289,31251278,5551671554,21264596740,50337003,49617080213,11382729,265869062,5439668465
2020-06-19,10004361,2099719,6562141,6283557,2616557471,69313339,385945038,481137515,30251601,26085597,39717978,1114224,30967650,5837041424,23470352500,41447529,49150534790,12205526,286647943,5810173772
2020-06-20,9932545,1839980,6273269,6482015,2104503605,72831077,464775751,502340023,27400059,20745504,34883008,1005969,29356272,5362572633,20296904732,35138995,56135212102,12133394,264342534,5151700861
2020-06-21,9454277,1644594,4924210,5233410,1925681511,62227717,450373250,428402928,24442056,19169191,31530615,940032,29919672,4758098703,18600502949,27139767,57465670255,11994342,264745286,4777425190
2020-06-22,11203432,2227060,7420544,7084768,2495865429,81829330,509994737,529158631,38511989,39316339,38032117,1265426,35081046,5894093921,25927969001,32862043,48863553248,12431287,313373413,6451516589
2020-06-23,10088811,1764301,5015547,5404265,2210360110,113017615,592518142,421196050,27223911,19603706,30913793,1287135,33356373,5270034887,21504042667,45556924,47619278366,10986746,276155747,5787005678
2020-06-24,10369173,2001948,5563325,5586547,3651479874,100140476,533977134,529591540,36736180,47464437,34329933,1102631,33333128,5306442176,25367004473,45524726,36077726000,12121556,317475211,6102901666
2020-06-25,8954613,2004051,4808443,5438623,2520312502,87615616,525923343,441469289,29913704,21660682,30722253,1052944,28967637,4837180622,21617089198,36841078,32232427188,11274836,280081178,5736321638
2020-06-26,8626413,1990638,5855687,5966882,2013886017,77335745,493289510,590326482,31073648,19300717,39931210,982467,27679810,4667366492,22607125480,46313144,33786767042,11982853,270846512,6932551391
2020-06-27,9853633,1897276,5593407,6784333,1872904714,76615011,492528915,616141254,30569697,21731158,34244755,967066,29696436,4358890518,22081516055,40462207,36938659501,11798847,262458666,6357823905
2020-06-28,10442201,1601066,5001999,6656278,2389703374,73369999,494988977,488068248,27685868,22107117,32237816,860838,28037487,3449525065,18015458533,33008707,33472952822,13123038,227229690,6427607393
2020-06-29,10860877,1795589,5449254,6418156,3355536971,69974778,522541263,510932734,29660734,24320455,40083611,999410,27695974,4503558615,20201360245,29469075,44722713724,13157343,240699322,6549845658
2020-06-30,9804816,1717053,4630251,5904578,2499463620,62651327,523807864,392865404,26816691,20122826,33372861,1008158,20913456,4376146707,18926927613,24856273,41179668212,12917293,230481636,5711028112
2020-07-01,10232898,1739222,5008940,6274844,4595930351,69254523,346137541,455351234,28261718,19779329,29350216,1006301,21079801,4674203488,20411881694,27739121,41601107722,12922128,277334257,6325646327
2020-07-02,9680581,1780640,4894431,5603448,4373764305,89934684,592337393,430998416,26980285,26636328,32193157,1470889,17407846,4246102546,21498835857,25916276,46744946403,12277335,267310389,5949314296
2020-07-03,8990695,1436404,4260160,5647164,4705841112,72607108,618673314,440866442,22468150,17119833,27156109,1329760,15623153,3010073554,17041201726,27492870,35105228505,13164234,249382729,5524633520
2020-07-04,9488764,1349141,4433181,5773341,3310304748,65412937,598367166,415859323,23008890,18655601,28173527,1073427,16464112,3234240208,16838562150,24204711,38279599653,13332562,230840903,5645436041
2020-07-05,8926472,1417456,4512734,5689139,2645620908,66983785,554261277,413307978,23174184,19074971,27968688,1195126,18457172,2997976734,18463774024,26921119,38618637558,9335218,229674049,5462967411
2020-07-06,10839046,1939278,6953539,11223450,3303926393,114711890,548839912,657749635,37440235,44687081,40757452,1157305,22959832,4018084508,28529521513,38067128,58726636604,13759201,262699030,7789858561
2020-07-07,11871595,1485918,4916823,7602129,5166980801,134182843,477885780,448812248,26806624,34752998,31186617,863280,20273871,3541710317,20270796874,47053608,39950088782,12781746,251559016,5715935536
2020-07-08,12493171,2109391,5806101,7488887,9384128456,154594563,492118084,647733797,40731184,34027428,48845289,1355212,26847353,5955481459,28533547997,49043229,43704861922,14159861,338841897,9645035142
2020-07-09,10536815,1924560,5112858,6066233,5185655359,115520371,463937273,562104503,34426266,25989382,44245722,1391712,22959285,9634813607,24561400673,44444106,44437333113,13586722,262667252,8877083876
2020-07-10,10206329,1817129,4711686,6450431,4231270596,97220292,459054708,449198800,30088308,20987984,41452899,1421159,21791615,5903352850,19416443913,37870097,31288577089,12233632,268671791,5786376973
2020-07-11,10707771,1430941,3536942,4810563,3229477099,70914979,454585127,353772730,23491247,16003213,39693787,1310435,23043972,6592791065,16806808751,56406290,27235056507,13180769,228437643,4983322874
2020-07-12,12493912,1560996,3788270,5539708,2698712905,141346415,421172644,375793460,27394235,20508789,35800833,1362764,19003072,4044355860,18573193897,62974105,23436470166,14974960,247440552,4232867213
2020-07-13,14280538,1891978,5152298,6024101,4414361729,204084621,578464609,520319836,32332433,22282704,38949976,1263721,23054541,4206831904,23314502378,144066758,27830073881,11626546,284579510,5998584827
2020-07-14,11148102,1956533,4924462,5675342,3509150020,154545842,427282187,506937497,30668217,19403741,42929141,988452,20102191,3344853952,21942996080,85837430,25043572598,15930835,273094116,6025831830
2020-07-15,9484311,1718886,4360942,6075576,2231373595,138930251,464787324,483244374,25862685,19611144,41568680,1408430,22107168,4201424013,19815981798,97493855,21692143969,15842894,257355407,5392067877
2020-07-16,11010163,1715024,5087336,6091062,3307368203,129103321,405676213,523195008,24708967,21541523,36186865,1235825,19370769,5193653117,20179872145,120955990,23465725918,15623384,278704981,5398529815
2020-07-18,8719140,1339721,3881482,5851695,1782084066,89973221,452818293,344127112,23010753,13045270,27022527,778655,14867754,2648451530,15440421893,53830745,18145795507,13144158,238026037,4424158749
2020-07-19,12159745,1410641,4233401,6325098,1291777813,69334944,426917096,444357088,26378789,13918729,26847897,721015,14302568,2145988572,16091650119,40877113,19240843536,13000307,240294831,4157805499
2020-07-20,11464100,1499244,4233839,6184496,1459059296,87960627,452307289,455701009,23599723,15274048,27258424,809636,15262929,2455923292,16934121540,45856142,19585768100,12062353,242472228,4306344652
2020-07-21,10673542,1949346,5126805,7158369,1734635695,94187488,481303830,473708776,28292271,22743671,32341600,1014409,25349354,2328154246,22059440128,53618475,20800896121,13515417,268648984,4714873131
2020-07-22,10718228,1749422,5273691,6804467,1278748504,86937212,446328293,472515326,30370369,20845382,31248970,879751,20743795,1948613023,21019426051,41481471,18122837899,12468697,275968364,4650560421
2020-07-23,11980812,1899507,5672398,7520550,1627709998,94764447,472837675,533804972,38300213,14992153,39552906,1144095,21385570,2658075512,24919732145,54422135,21392600944,14084675,295955581,7026473396
2020-07-24,13115221,1731646,5045866,6928713,1617741481,73260657,487764459,493473982,34179056,26785879,36409025,1013597,21828044,2286737900,22369825740,46473507,21614247048,12606601,274167257,6288976160
2020-07-25,13206154,1728955,6796963,7423722,4748942735,75162753,536100093,607635679,36980599,23303800,52348282,829448,19157832,2421637124,25114689067,42322511,23236972163,12174537,280751437,5862808727
2020-07-26,12650476,2094547,6746757,8221897,5095195203,91443268,518249827,663442970,39120003,27502613,53464144,1147084,20328671,3306574850,28897121562,50800857,24539877876,13212471,353679233,6749908209
2020-07-27,16626822,3384349,9678702,9733487,5198930615,126248806,681282742,935711037,49573816,36701389,67325069,1529907,31649252,3596117430,44334171479,92262248,30654050604,13517043,471294398,8037031396
2020-07-28,14295529,2626640,9830196,9832504,4440842359,82780415,696763718,863424047,38726697,41416208,60687327,1672592,26210605,3120586208,37054214114,56046975,29050922198,13895409,378413658,7730806007
2020-07-29,10204164,2236581,6657176,7882625,3133111527,80485061,708312245,777087338,34272177,25328619,46460676,1163301,20423809,2516470935,31945080196,48119912,29204753765,13488831,345073564,8546420249
2020-07-30,10044420,2058129,6581161,7735211,1836746049,83332774,623054784,656533821,36237903,21244819,53944028,899761,16328484,1879211675,30145197612,36554977,24104173674,12567847,332745913,6770661641
2020-07-31,11297005,2064702,6431010,8648850,1651185972,88815928,666747749,626888171,35376836,22174777,42941930,934379,18595544,1827056175,31216575237,38738609,24279645881,12920899,350666771,7367607394
2020-08-01,12540474,2259291,7915655,9788930,2567379136,94280717,707477451,787930169,38440669,40114560,52392918,1283891,28332935,3931352461,36651463628,58710131,31233404337,12972456,427426214,11552457496
2020-08-02,14097034,2403001,11181817,11610786,3041200564,154690990,685074144,1137421966,50034382,41209359,59343399,1439612,24811931,4765163206,43733170592,84596600,38768442450,12881979,483007885,16582765038
2020-08-03,12358556,1818094,7100747,8116600,1834137218,108397105,587047506,653503968,33910586,35630928,39101513,1135125,19320964,2966906560,29988450757,64174418,27258531984,11649340,371208699,11191972536
2020-08-04,10912583,1892924,6458633,7591694,2683017574,147567199,591007285,630790728,36297519,36853233,36010323,968334,16134787,2997060280,32423781475,90313790,26602532469,11488181,344445344,8998326300
2020-08-05,15084294,2127073,6422415,6434568,1923817390,99184528,528372572,583273859,32535577,19031100,36804359,908399,16723785,2174332602,33191883907,50804421,23165082862,11489591,351757028,6785017165
2020-08-06,10708129,1989285,8118841,6612560,1943297887,94514389,484738215,684112063,28383972,14768973,37929242,1249193,18161354,2024762123,32564418808,65880979,22129544124,10056745,338670829,6414245262
2020-08-07,14500666,1978707,10047313,7088001,4382370088,107360584,557371079,964983537,32930100,15776926,47366930,2285507,40678421,4059740686,35097319459,67788716,39829474498,10848799,362226389,14303041404
2020-08-08,10462168,1504746,5852424,5510719,2284916129,218308415,545993199,546400139,24155295,11642780,29932750,717888,16208988,1737970633,25836510740,70042065,19663190951,10815352,334230448,4606083009
2020-08-09,9554436,1492938,5386253,5311591,2933618651,207176921,482205923,528159518,24075774,15010429,27778435,732729,17008223,2108878094,26113895986,97059718,18777745078,11463481,327082236,4775520690
2020-08-10,10630486,2217397,6303988,5765034,2157299299,144054027,442141870,919400717,29696771,19585356,38935863,960616,31694892,2230792875,36347245628,132077964,28390342320,12125844,405468663,7229844611
2020-08-11,14171267,2322144,7161736,5271285,4231009673,122153684,452969914,954254842,32958169,24324554,48898655,1844232,39880360,5135829997,39924390806,131940176,38693647838,12674786,421389774,15687917107
2020-08-12,11907852,2179956,6620171,4253054,3162202399,178775249,439803450,774793962,32172084,20883450,44813304,784280,23326724,2195932392,38228094807,128907601,23574170317,12254629,402384827,7030489986
2020-08-13,13688404,2355438,6744356,4871843,3377926465,217480231,441455412,811000759,45087107,22031471,50459098,920524,23710129,2264387586,44690530046,106591244,35869066958,10724093,451204205,7075036643
2020-08-14,15831055,2058162,6319890,4300924,2544735603,104956379,455281233,911183030,34785577,24321563,43254934,1008482,24579522,2602677267,38037377019,67189687,45559297829,10847986,402260754,7509639348
2020-08-15,11705203,1976336,6629530,4527935,2483394349,145634023,447643962,1465901670,28518100,32509249,52511765,843782,20123309,2439155012,38681122091,82755023,33486641509,10767119,364147875,7534110301
2020-08-16,11662289,1732717,6633159,4338314,2056309335,88248992,440511227,1255944608,28066556,18678051,58108785,708087,19175202,2584899584,35603319606,68494706,42275032767,9528037,378391307,6893191107
2020-08-17,11257451,2337968,7405216,4312308,3046828302,104259107,488182954,986064106,30642379,21454434,61098144,901420,26126356,3677003763,43047212745,55539278,45830877071,11584843,437055342,9708082318
2020-08-18,11127208,2148282,6227991,4482318,2447973149,188613982,454678027,814794147,28080131,21337265,54726268,1284229,21963890,2306671276,40873174066,66314209,57719111047,11047124,415918996,6881064332
2020-08-19,9905456,2063441,6342482,4410086,2874284857,139777130,428124944,971669680,31651407,25373235,52473492,1183632,22038899,2394433072,40666046435,102399339,55377108565,10815342,407521488,7290903855
2020-08-20,10589827,1707115,4342172,3142669,2388874314,89196922,399632105,697393452,24408877,20966315,44831793,1593454,23001577,1904947612,32746471325,81751073,34209619837,9303817,351310713,6005069883
2020-08-21,10859524,2024845,5788663,4016940,2820762263,170291239,1217222996,1049923697,29250832,25215159,47586277,1786232,38497841,2575976764,41215985711,79389891,34749533881,9502618,402903119,6397915643
2020-08-22,9378110,1737898,4443852,3805514,2377962977,132161501,670002712,711734343,25814612,16268997,38732442,1029096,35595385,2040273425,32892342495,65888264,35225339353,9583076,336289164,4996958972
2020-08-23,8250766,1583271,3605100,3079268,1881421714,82640815,442359314,541623346,20673519,12735555,38296801,744689,23776160,1577898527,29187550605,48690335,22565951842,9604072,300048674,4139048932
2020-08-24,8661589,1764676,4205434,3888570,2259573071,75690424,471552780,586688871,25837654,14775504,40554088,884422,21545202,1646430342,31794835157,64634076,22663175103,9411053,315170485,4306395290
2020-08-25,10654436,2273178,5157252,3890364,3632411212,94989093,488744019,764746034,31379408,38324506,43474360,1150627,37598296,2243004434,42567672036,69915993,27359196273,10214439,336440006,4949010696
2020-08-26,11691630,1966060,4153794,3242150,2754099835,89849850,450043495,615589271,25873411,49391268,35353219,1010073,45351883,2398096810,37126595563,59853450,24931772606,9514694,307466693,4301661145
2020-08-27,13060266,2037582,5080589,3210501,3259076165,86405609,414390728,724361945,27194845,31552787,38675440,1135375,48344653,2613285018,38341362890,71794640,28036609516,9532738,319885737,5431525710
2020-08-28,11256723,1732460,4303307,3237158,2549250822,65781222,405443963,655059787,23431405,24652515,38910685,1268793,35765841,1955292828,31740187752,48669291,23950838555,10577447,330211751,4392554055
2020-08-29,9271658,1517230,4152935,4835245,2789695806,124980824,384706582,529008325,22060351,20572712,34997332,1109944,64749405,1832829193,31070541135,50476244,22371351394,10604887,321728690,3855479693
